Hybrid,Pollen_DAP_days,Silk_DAP_days,Plant_Height_cm,Ear_Height_cm,Root_Lodging_plants,Stalk_Lodging_plants,Yield_Mg_ha,Grain_Moisture,Twt_kg_m3
PHN11_PHW65_0312/PHB47,67.0,68.0,221.0,96.0,2.5,0.0,9.9658500315,17.85,744.63665785
PHN11_PHW65_0312/PHT69,63.2,64.8,234.266,114.16633333,0.7,1.7,11.8978865121,23.44,697.8860901300001
PHN11_PHW65_0315/LH195,65.0,66.41666666666667,212.91666666666666,100.5625,0.3333333333333333,4.583333333333333,11.521608889333335,19.825833333333332,730.26094405
PHN11_PHW65_0315/PHT69,60.833333333333336,63.0,237.33388883333336,105.16722216666666,0.16666666666666666,2.8333333333333335,10.123733147333333,23.2,695.9381497833333
PHN11_PHW65_0316/LH195,65.61538461538461,66.61538461538461,214.12820515384615,94.87179484615385,0.5384615384615384,5.615384615384615,10.628803629,22.783846153846152,726.3942726307693
PHN11_PHW65_0316/PHT69,61.44444444444444,63.111111111111114,231.03740744444445,110.51888888888888,0.5555555555555556,2.111111111111111,11.616005687555555,25.077777777777776,700.1429549111111
PHN11_PHW65_0319/LH195,64.75,66.0,218.02777775,99.08333333333333,2.0833333333333335,4.583333333333333,10.851487927666668,19.948333333333334,737.4348564333333
PHN11_PHW65_0319/PHT69,60.75,63.125,236.375,116.3125,0.0,3.875,12.076401419375,23.1125,724.1704126
PHN11_PHW65_0320/LH195,65.18181818181819,66.63636363636364,216.72727272727272,99.18181818181819,1.0909090909090908,4.181818181818182,11.125294766454546,17.92,740.0671502363637
PHN11_PHW65_0320/PHT69,61.44444444444444,62.77777777777778,228.9448147777778,115.53740744444445,0.8888888888888888,1.2222222222222223,12.070253722333334,25.055555555555557,703.0605747666666
PHN11_PHW65_0322/LH195,65.25,66.33333333333333,221.93055558333333,101.26388891666666,4.416666666666667,2.1666666666666665,11.50511279525,22.319166666666664,715.4926388
PHN11_PHW65_0322/PHT69,63.22222222222222,64.55555555555556,232.16666666666666,120.13000000000001,1.7777777777777777,2.7777777777777777,12.055426392777777,23.077777777777776,686.7848325888889
PHN11_PHW65_0323/LH195,68.52631578947368,69.8157894736842,233.02412281578947,105.79605263157895,7.631578947368421,1.8421052631578947,10.938799028394737,20.370789473684212,727.5113357526316
PHN11_PHW65_0323/LH244,70.26666666666667,72.0,246.16429629555557,115.35748148222223,1.3555555555555556,0.8444444444444444,11.070290584266665,20.51377777777778,709.9884387511111
PHN11_PHW65_0323/PHB47,70.875,71.0,240.25,117.625,0.875,0.875,10.9385324875,19.4375,733.3737870374999
PHN11_PHW65_0323/PHT69,63.25,64.125,249.437916625,123.47875,3.625,1.625,12.479928531125001,25.775,681.564581375
PHN11_PHW65_0328/CG102,70.5,72.0,200.0,84.5,15.0,1.5,9.6081454885,26.05,707.308286
PHN11_PHW65_0328/LH185,68.75,69.75,232.5,100.0,0.0,0.25,11.6451613655,18.55,710.204452825
PHN11_PHW65_0328/LH195,67.84,69.32,225.38666668000002,97.93333332,0.16,2.4,10.670283206879999,18.552,732.0263615279999
PHN11_PHW65_0328/LH198,68.5,70.0,248.25,122.125,0.0,0.5,11.547276001250001,18.475,719.2147494625
PHN11_PHW65_0328/PB80,76.0,77.0,208.0,81.0,0.0,0.0,7.673366317999999,16.35,748.49821355
PHN11_PHW65_0328/PHB47,64.0,65.0,230.0,109.0,0.0,1.0,10.033966150000001,16.1,700.22876725
PHN11_PHW65_0328/PHT69,62.44444444444444,64.11111111111111,247.11111111111111,122.68555555555557,1.5555555555555556,7.333333333333333,11.761010365444443,23.244444444444444,687.6143519444445
PHN11_PHW65_0329/LH195,64.6923076923077,65.61538461538461,213.2820513076923,94.30128207692307,5.3076923076923075,1.9230769230769231,10.055768918692308,18.54153846153846,738.9581906538461
PHN11_PHW65_0329/PHT69,63.578947368421055,64.47368421052632,232.24543859473684,116.03491229473684,3.736842105263158,2.263157894736842,10.852154758894738,22.23263157894737,714.0016492578947
PHN11_PHW65_0333/LH195,65.0,66.78571428571429,209.9761905,90.25,2.642857142857143,1.4285714285714286,9.910452832142857,20.462857142857143,739.2424322714286
PHN11_PHW65_0333/PHT69,63.09090909090909,65.72727272727273,210.83303027272726,105.5830303,0.0,3.4545454545454546,9.77889002809091,24.09090909090909,707.9518786545455
PHN11_PHW65_0336/LH195,63.72727272727273,64.9090909090909,213.04545454545453,95.04545454545455,0.6363636363636364,2.272727272727273,9.654958000181818,19.731818181818184,747.2168791454546
PHN11_PHW65_0336/PHT69,63.22222222222222,65.44444444444444,237.2411111111111,117.64814811111111,6.888888888888889,0.6666666666666666,12.229463266,26.433333333333334,668.9930722333334
PHN11_PHW65_0341/LH195,64.86666666666666,66.2,212.98333333333332,94.84444446666666,2.8,4.6,10.424199512533333,18.696,738.3929513066666
PHN11_PHW65_0341/PHT69,63.25,64.91666666666667,229.08361108333335,113.75,4.166666666666667,3.8333333333333335,11.3501539405,22.889166666666668,716.7261913333333
PHN11_PHW65_0343/LH195,64.46666666666667,65.4,205.5722222,90.03888886666667,3.466666666666667,3.7333333333333334,10.768684955266668,17.209999999999997,763.44329222
PHN11_PHW65_0343/PHT69,61.44444444444444,62.333333333333336,233.94481485555556,115.48111106666667,3.0,2.2222222222222223,11.343589882,25.0,694.1360905
PHN11_PHW65_0344/LH195,65.0,66.33333333333333,221.21111113333333,102.4,1.2666666666666666,5.533333333333333,11.544501459466666,20.592666666666666,719.9055388666667
PHN11_PHW65_0344/PHT69,63.5,65.33333333333333,238.58388883333336,119.66666666666667,0.16666666666666666,2.0,11.931782657166666,24.566666666666666,700.8723598500001
PHN11_PHW65_0345/LH195,64.23076923076923,65.61538461538461,211.64743592307693,97.54487176923077,2.6153846153846154,3.5384615384615383,10.947933295538462,18.48,724.5436963230769
PHN11_PHW65_0345/PHT69,61.5,62.9,228.75,111.917,0.1,1.7,11.371053183099999,22.27,693.1492484600001
PHN11_PHW65_0346/LH195,64.73333333333333,65.86666666666666,220.96111113333333,97.02222226666666,0.4666666666666667,2.6,11.430504555333334,20.767999999999997,725.78025226
PHN11_PHW65_0346/PHT69,63.45454545454545,64.0909090909091,239.7275757818182,122.45484848181817,0.2727272727272727,2.4545454545454546,11.467507974727273,23.427272727272726,692.2248154363637
PHN11_PHW65_0347/LH195,66.07692307692308,67.23076923076923,227.3653846153846,105.68589746153846,2.3846153846153846,6.615384615384615,10.773968588769232,21.446153846153848,722.0584386923076
PHN11_PHW65_0347/PHT69,61.57142857142857,63.0,234.452381,110.97523814285715,0.2857142857142857,6.857142857142857,10.551857671285715,25.771428571428572,698.2796010428572
PHN11_PHW65_0352/LH195,65.3076923076923,67.0,225.76923076923077,100.30128207692307,3.076923076923077,3.230769230769231,10.795721463538463,20.954615384615387,737.6026855923077
PHN11_PHW65_0352/PHT69,61.1,62.3,220.37466669999998,107.8163333,4.0,4.7,10.5851892295,23.834,718.84146573
PHN11_PHW65_0353/LH195,64.15384615384616,64.76923076923077,233.45512823076922,108.71153846153847,2.769230769230769,1.1538461538461537,12.040705611615383,19.373076923076923,733.1975416692308
PHN11_PHW65_0353/PHT69,62.0,62.916666666666664,234.95833336666666,119.13888885833335,3.1666666666666665,1.75,10.597540638749999,23.655,701.8484753333333
PHN11_PHW65_0354/LH195,67.44444444444444,68.88888888888889,219.33333333333334,99.77777777777777,1.1111111111111112,4.222222222222222,10.176377094666668,20.09111111111111,751.5559935555556
PHN11_PHW65_0354/PHT69,62.9,64.5,240.15033334,121.917,0.6,1.3,11.4216886021,24.77,678.9387234899999
PHN11_PHW65_0355/LH195,65.0,66.71428571428571,227.93452378571428,104.34523807142857,4.428571428571429,5.285714285714286,11.4597633105,18.412857142857145,734.2380399714285
PHN11_PHW65_0355/PHT69,61.888888888888886,63.55555555555556,235.64851844444445,118.53740744444445,5.111111111111111,1.8888888888888888,10.046456373333333,23.755555555555556,703.9186982666666
PHN11_PHW65_0358/LH195,65.625,66.875,193.291666625,90.875,5.375,0.5,10.205432184874999,22.335,719.279108725
PHN11_PHW65_0358/PHT69,63.18181818181818,64.0,220.3254545818182,106.6066666909091,0.2727272727272727,4.0,10.506577493636364,23.09090909090909,703.8562892909091
PHN11_PHW65_0359/CG102,69.0,70.0,185.0,85.0,0.0,0.0,10.96217225,22.1,751.7161766
PHN11_PHW65_0359/LH185,67.0,68.0,199.6,89.0,0.0,2.2,7.618048235000001,19.3,705.63494524
PHN11_PHW65_0359/LH195,67.5,67.94444444444444,203.10185183333334,93.19907405555556,0.0,0.3333333333333333,10.432660573777778,20.37,737.1809949111112
PHN11_PHW65_0359/LH198,73.5,73.625,228.75,109.5,0.625,0.25,12.591130346249999,21.575,729.512231325
PHN11_PHW65_0359/LH244,69.23076923076923,71.23076923076923,217.0914529923077,97.31222222384615,0.717948717948718,0.8717948717948718,10.253074575692308,20.505384615384617,711.9308838589743
PHN11_PHW65_0359/PB80,71.75,73.5,207.0,85.75,3.75,3.0,8.51977283125,18.075,732.4083981
PHN11_PHW65_0359/PHB47,69.2,69.0,216.4,95.2,0.0,0.2,9.086336813399999,16.619999999999997,749.14180614
PHN11_PHW65_0359/PHT69,62.625,63.875,239.08375,117.124583375,1.375,3.375,11.205944594250001,24.875,681.6611202375
PHN11_PHW65_0360/LH195,65.23076923076923,66.46153846153847,221.8846153846154,101.15384615384616,0.3076923076923077,3.6923076923076925,11.345443754692308,20.29615384615385,720.7771943076924
PHN11_PHW65_0360/PHT69,62.61538461538461,63.84615384615385,237.07666666923075,112.41025640769232,1.4615384615384615,1.0769230769230769,10.77405675276923,23.94076923076923,685.9707154153846
PHN11_PHW65_0365/LH195,66.0,67.61538461538461,226.48717946153846,100.2820513076923,1.0,4.3076923076923075,12.499227353615385,18.705384615384613,740.7206442846153
PHN11_PHW65_0365/PHT69,62.1,63.5,232.44166669999998,113.4,1.9,1.2,10.767249637599999,23.94,708.36377793
PHN11_PHW65_0369/LH195,63.5,64.16666666666667,209.79166666666666,97.875,0.0,0.16666666666666666,11.020122858833332,19.743333333333336,734.9259178916667
PHN11_PHW65_0369/PHT69,64.4,65.4,240.7666667,125.39999997,1.7,2.8,11.855378372299999,24.54,703.31801181
PHN11_PHW65_0372/LH195,65.06666666666666,66.2,216.3777778,98.0,1.0666666666666667,2.6666666666666665,10.560680724866668,20.805999999999997,733.3669220400001
PHN11_PHW65_0372/PHT69,64.4,65.3,239.41666666999998,118.20000003,1.1,1.7,11.141502901600001,23.89,716.26709527
PHN11_PHW65_0374/LH195,65.93333333333334,67.26666666666667,222.8,100.84444446666666,3.6666666666666665,3.4,11.241980413933334,18.468,742.1669784266667
PHN11_PHW65_0374/PHT69,65.25,64.83333333333333,243.70861111666667,122.65277778333332,0.8333333333333334,1.25,10.329199036916666,24.683333333333334,710.9124046833334
PHN11_PHW65_0378/LH195,64.41666666666667,66.16666666666667,220.38194441666667,101.53472225,1.5,0.75,10.03594252025,19.331666666666667,733.6591130916667
PHN11_PHW65_0378/PHT69,62.714285714285715,64.35714285714286,242.69023812142856,120.92857140714285,0.8571428571428571,2.642857142857143,10.361865779071428,23.342857142857145,707.5289463500001
PHN11_PHW65_0382/LH195,65.0909090909091,66.45454545454545,228.1212120909091,105.15151518181818,2.909090909090909,3.8181818181818183,11.70063484890909,21.10272727272727,717.6233204272727
PHN11_PHW65_0382/PHT69,63.0,64.5,234.19933333,116.18333333999999,1.1,3.4,11.720197694000001,24.128999999999998,694.3334588700001
PHN11_PHW65_0385/LH195,65.23076923076923,65.76923076923077,211.0,94.33333330769231,1.2307692307692308,1.3846153846153846,9.686277534538462,20.903076923076924,751.1715982384615
PHN11_PHW65_0385/PHT69,62.0,62.63636363636363,243.84848487272728,118.33363639090909,0.9090909090909091,3.4545454545454546,10.486946639000001,23.38181818181818,709.3560807272727
PHN11_PHW65_0386/LH195,65.83333333333333,66.91666666666667,224.38888891666667,94.11111108333334,0.5,1.75,11.118157082166666,19.900000000000002,747.8095694250001
PHN11_PHW65_0386/PHT69,61.2,63.0,242.16700006000002,118.60033333999999,0.3,1.3,11.2052720149,23.419999999999998,710.50050543
PHN11_PHW65_0387/LH195,63.25,64.33333333333333,216.41666666666666,99.91666666666667,0.25,1.0833333333333333,10.224193537833333,23.254166666666666,718.223616825
PHN11_PHW65_0387/PHT69,61.125,62.75,236.37458325,110.042083375,2.5,6.0,10.721555590125,25.775,689.352052025
PHN11_PHW65_0390/LH195,66.63636363636364,67.9090909090909,210.63636363636363,92.9090909090909,4.181818181818182,3.727272727272727,10.531217290454546,20.645454545454545,746.5217991090908
PHN11_PHW65_0390/PHT69,63.583333333333336,64.83333333333333,237.715000025,116.33333335833333,0.5,3.3333333333333335,12.307341715666666,23.383333333333336,720.4590285
PHN11_PHW65_0393/LH195,66.6470588235294,67.3529411764706,222.9558823529412,102.82352941176471,0.8823529411764706,3.8823529411764706,11.39068271764706,19.96941176470588,731.0553392647059
PHN11_PHW65_0393/PHT69,61.0,62.7,241.1996666,117.20033330000001,0.3,1.6,11.6330951896,23.830000000000002,709.1618327799999
PHN11_PHW65_0395/LH195,66.28571428571429,67.21428571428571,220.80952378571428,97.70238092857143,2.142857142857143,0.8571428571428571,11.182861982357142,19.649285714285714,746.7678688
PHN11_PHW65_0395/PHT69,61.18181818181818,63.54545454545455,219.52969699999997,108.81818181818181,0.09090909090909091,2.4545454545454546,11.737278854727272,22.28181818181818,717.4770493909091
PHN11_PHW65_0398/LH195,65.66666666666667,66.91666666666667,208.41666666666666,95.75,0.08333333333333333,4.0,10.90054181625,18.41,743.9673215166666
PHN11_PHW65_0398/PHT69,62.44444444444444,63.77777777777778,232.30555555555554,119.96333333333334,0.7777777777777778,2.3333333333333335,12.181945179333333,22.422222222222224,709.2390638888888
PHN11_PHW65_0402/LH195,62.46153846153846,63.46153846153846,215.0512820769231,93.75641023076923,0.6923076923076923,2.230769230769231,10.044289027615385,22.23769230769231,732.0757102307691
PHN11_PHW65_0402/PHT69,63.125,64.25,224.499999975,113.687500025,0.5625,0.5625,11.617451869749999,22.68125,707.0508489875
PHN11_PHW65_0408/LH195,66.54545454545455,67.9090909090909,225.9393939090909,100.0,0.8181818181818182,10.0,9.908916301181819,22.033636363636365,718.2306378363636
PHN11_PHW65_0408/PHT69,62.55555555555556,63.888888888888886,250.37000003333333,123.62999995555555,1.0,5.666666666666667,11.156258098444445,23.944444444444443,701.4301401333333
PHN11_PHW65_0410/LH195,66.25,68.16666666666667,227.5,106.66666666666667,0.5,5.0,12.373565151916667,21.870833333333334,720.8140771083334
PHN11_PHW65_0410/PHT69,62.0,64.7,229.45,117.34933330000001,1.9,1.6,12.0131104248,23.9,703.88437332
PHN11_PHW65_0418/LH195,64.63636363636364,65.54545454545455,210.85606063636362,91.73484854545455,0.18181818181818182,0.45454545454545453,10.440080983545455,19.715454545454545,734.2900288909091
PHN11_PHW65_0418/PHT69,60.18181818181818,61.81818181818182,218.27272727272728,101.51545454545455,1.4545454545454546,1.8181818181818181,11.393064977818183,21.755454545454544,708.9582234818182
PHN11_PHW65_0421/LH195,65.54545454545455,66.81818181818181,212.42424245454546,102.45454545454545,1.0909090909090908,3.3636363636363638,10.745548218,20.16090909090909,726.3024594
PHN11_PHW65_0421/PHT69,61.142857142857146,63.142857142857146,239.67261907142856,118.33952378571429,2.2857142857142856,3.4285714285714284,10.892371295285715,20.937142857142856,716.8702334857143
PHN11_PHW65_0422/LH195,66.08333333333333,67.75,213.08333333333334,90.27777775,1.9166666666666667,5.416666666666667,10.914823767166666,17.791666666666668,746.5202388833333
PHN11_PHW65_0422/PHT69,60.25,61.375,244.95875005,118.91625005,0.25,1.625,10.592213571125,24.55,709.174704625
PHN11_PHW65_0423/LH195,67.53333333333333,69.06666666666666,223.79444446666668,95.9277778,3.466666666666667,4.333333333333333,10.711908157533333,20.84466666666667,730.4518765266668
PHN11_PHW65_0423/PHT69,64.5,66.08333333333333,244.68083333333334,130.666388925,3.5833333333333335,2.4166666666666665,11.60599902575,22.833333333333332,709.8826565166668
PHN11_PHW65_0424/LH195,65.46153846153847,66.92307692307692,204.15384615384616,93.09615384615384,1.2307692307692308,1.4615384615384615,11.77842874176923,19.936153846153847,727.338868576923
PHN11_PHW65_0424/PHT69,62.76923076923077,63.92307692307692,234.20512826153845,115.02589738461538,0.6153846153846154,2.1538461538461537,11.869781524692307,24.315384615384616,707.8924701000001
PHN11_PHW65_0427/LH195,65.8,67.1,199.6,78.6,0.3,1.2,10.1311328213,20.119999999999997,745.57630303
PHN11_PHW65_0427/PHT69,61.833333333333336,63.833333333333336,235.52833333333334,116.86166666666666,1.3333333333333333,1.3333333333333333,11.579464742,26.683333333333334,674.4850625666667
PHN11_PHW65_0431/LH195,66.0,66.92307692307692,218.39743592307693,94.13461538461539,3.0,1.3846153846153846,10.902282587461539,18.521538461538462,754.5380826923077
PHN11_PHW65_0431/PHT69,61.25,63.083333333333336,242.65277783333332,116.5,2.5833333333333335,3.0833333333333335,10.4302284855,22.233333333333334,704.476478525
PHN11_PHW65_0432/LH195,66.84615384615384,67.76923076923077,212.9487179230769,95.38461538461539,2.769230769230769,4.0,10.742280793076922,19.11692307692308,735.0203939769231
PHN11_PHW65_0432/PHT69,62.0,63.57142857142857,240.64238099999997,117.16619042857143,3.857142857142857,6.0,11.482188822714287,25.957142857142856,685.0399814857143
PHN11_PHW65_0443/LH195,64.41666666666667,65.0,216.81944441666667,93.38888885833335,0.75,1.4166666666666667,10.211292421166666,23.1125,720.4311395
PHN11_PHW65_0443/PHT69,63.142857142857146,64.64285714285714,234.81,114.61928571428572,6.928571428571429,3.9285714285714284,12.153440678214285,24.0,698.8312518714285
PHN11_PHW65_0448/LH195,64.92307692307692,66.15384615384616,210.87820515384615,93.22435899999999,0.23076923076923078,2.3076923076923075,10.128175974,19.863076923076925,743.4039304230769
PHN11_PHW65_0448/PHT69,64.4,65.9,243.483,120.5663333,1.2,1.2,12.035704575,26.2,697.3712160299999
PHN11_PHW65_0451/LH195,65.92857142857143,66.78571428571429,215.38690478571428,100.15476192857143,0.07142857142857142,1.0714285714285714,10.768023521999998,18.949285714285715,754.9745940857143
PHN11_PHW65_0451/PHT69,62.875,64.625,239.79125,115.270833375,0.375,2.0,11.942428783125,22.4875,698.7485042375
PHN11_PHW65_0453/LH195,65.85714285714286,67.21428571428571,219.625,103.19047621428571,3.857142857142857,1.6428571428571428,11.1886716265,20.72142857142857,717.3759134000001
PHN11_PHW65_0453/PHT69,61.0,62.55555555555556,235.71259255555555,116.00925922222223,0.6666666666666666,1.5555555555555556,10.596249751444445,23.033333333333335,695.1944427888889
PHN11_PHW65_0455/LH195,66.6,68.3,229.05,105.525,2.2,1.9,11.7307097946,21.322,734.59146425
PHN11_PHW65_0455/PHT69,62.57142857142857,65.0,229.64238099999997,107.49952385714286,1.4285714285714286,5.571428571428571,11.380143073142857,24.514285714285712,686.9155942714286
PHN11_PHW65_0464/LH195,65.16666666666667,66.08333333333333,207.71527775,90.972222225,0.16666666666666666,1.4166666666666667,10.40138871275,20.18,757.7562933166668
PHN11_PHW65_0464/PHT69,60.77777777777778,61.333333333333336,234.27777773333335,119.462963,1.3333333333333333,5.333333333333333,9.580008685444446,23.794444444444444,722.1252182888888
PHN11_PHW65_0470/LH195,64.28571428571429,65.92857142857143,203.03571428571428,86.88095235714286,1.7857142857142858,1.9285714285714286,10.270249701785716,18.875,740.7695856142857
PHN11_PHW65_0470/PHT69,62.0,64.07142857142857,240.35690471428572,116.00023807142858,1.0714285714285714,6.285714285714286,11.209720691857143,22.42142857142857,704.4397018
PHN11_PHW65_0478/LH195,65.71428571428571,67.5,214.29761907142856,98.63690478571428,4.571428571428571,4.214285714285714,9.9907245365,20.207857142857144,738.3956482857144
PHN11_PHW65_0478/PHT69,64.1,65.9,237.583,119.9336667,1.5,6.8,11.2911548653,24.0,689.57087351
PHN11_PHW65_0481/LH195,64.64285714285714,66.35714285714286,214.64285714285714,96.90476185714286,0.0,0.42857142857142855,10.866997542714286,20.39071428571429,731.2085575785715
PHN11_PHW65_0481/PHT69,61.166666666666664,63.0,237.47277783333334,112.16722221666667,1.1666666666666667,4.166666666666667,8.502678208666667,26.933333333333334,690.3174409500001
PHN11_PHW65_0486/LH195,65.9,67.3,206.06666669999998,88.5,0.2,0.9,11.2274888855,18.997,737.5918930400001
PHN11_PHW65_0486/PHT69,63.111111111111114,63.888888888888886,240.48185188888888,116.74111111111112,1.6666666666666667,2.4444444444444446,11.198845943555556,24.4,688.7585166111111
PHN11_PHW65_0491/LH195,65.27272727272727,67.45454545454545,225.41666663636363,98.5909090909091,1.2727272727272727,4.181818181818182,8.86349335590909,22.145454545454545,728.6919432727273
PHN11_PHW65_0491/PHT69,62.4,63.4,239.91633339999998,118.8666667,2.3,1.8,11.830901415,23.509999999999998,699.50794351
PHN11_PHW65_0494/LH195,63.666666666666664,65.25,213.09027775,98.91666666666667,0.16666666666666666,0.6666666666666666,10.10814661125,22.05,733.5443390833334
PHN11_PHW65_0494/PHT69,61.44444444444444,63.44444444444444,241.31518522222223,121.33296296666668,2.888888888888889,2.2222222222222223,11.051985888111112,25.799999999999997,684.3248785888889
PHN11_PHW65_0496/LH195,65.6,66.6,207.10555553333333,88.98888888666667,0.2,0.6,10.774846769466667,20.216666666666665,732.5276772733334
PHN11_PHW65_0496/PHT69,62.125,64.25,222.708333375,110.29125,0.625,9.0,9.76597213625,24.40125,698.5232468125
PHN11_PHW65_0499/LH195,64.3076923076923,65.53846153846153,215.93589746153845,92.56410253846154,0.6923076923076923,2.769230769230769,9.76865364353846,18.764615384615386,754.150936976923
PHN11_PHW65_0499/PHT69,61.7,64.2,240.35000003,118.73366667,0.6,0.7,11.7030423629,25.28,685.19444373
PHN11_PHW65_0512/LH195,65.2,66.7,215.575,89.15833330000001,4.2,4.2,10.3518319391,23.04,724.51280388
PHN11_PHW65_0512/PHT69,62.6,64.0,237.9163333,115.8663334,1.6,2.2,10.5371837749,25.05,702.57144437
PHN11_PHW65_0514/LH195,63.333333333333336,64.0,218.05555555555554,94.26851844444444,0.0,0.0,9.475066860777778,22.306666666666665,742.5685802222222
PHN11_PHW65_0514/PHT69,61.54545454545455,63.54545454545455,239.82575754545454,123.17393936363636,2.272727272727273,1.5454545454545454,11.87770813490909,22.736363636363635,699.5734729363636
PHN11_PHW65_0541/LH195,63.44444444444444,64.22222222222223,218.26851855555554,97.75925925555556,2.888888888888889,0.6666666666666666,10.850294056111112,19.21333333333333,710.8752193222222
PHN11_PHW65_0541/PHT69,62.888888888888886,64.55555555555556,238.79629633333332,119.86999999999999,1.6666666666666667,4.666666666666667,11.333675706444446,27.844444444444445,675.3431860666666
PHN11_PHW65_0548/LH195,66.3076923076923,67.38461538461539,210.90384615384616,95.98717946153846,5.846153846153846,7.153846153846154,11.725711199538463,20.83076923076923,738.5472815307693
PHN11_PHW65_0548/PHT69,63.0,64.08333333333333,230.62499996666668,117.91694444166666,0.5833333333333334,2.4166666666666665,11.116003981583333,22.569999999999997,696.8177263833333
PHN11_PHW65_0552/LH195,67.15384615384616,67.3076923076923,214.6858973846154,98.89102561538462,0.07692307692307693,0.9230769230769231,11.204526845153847,20.672307692307694,720.4682698384615
PHN11_PHW65_0552/PHT69,61.55555555555556,63.333333333333336,236.20370366666668,115.53666666666666,0.4444444444444444,1.7777777777777777,11.407690294444444,24.0,708.0948992444444
PHN11_PHW65_0577/LH195,65.25,66.5,212.14583333333334,95.125,2.25,3.0833333333333335,10.228537890666667,18.496666666666666,747.74306485
PHN11_PHW65_0577/PHT69,60.5,61.9,238.7586667,116.425,4.5,1.5,12.4479815516,22.69,691.65611361
PHN11_PHW65_0591/LH195,64.5,65.5,200.525,87.1333333,0.3,3.8,9.1424699006,18.637,748.1159195299999
PHN11_PHW65_0591/PHT69,61.0,62.55555555555556,228.46259255555555,112.4259258888889,0.1111111111111111,6.0,10.435688717888889,22.58888888888889,696.5674403777778
PHN11_PHW65_0604/LH195,66.08333333333333,67.83333333333333,212.02777775,95.27777775,0.3333333333333333,7.416666666666667,9.87218637225,20.973333333333333,731.2531493666667
PHN11_PHW65_0604/PHT69,64.8,66.35,239.0665,120.00816664999999,2.5,3.65,12.02677045055,22.3,713.152107015
PHN11_PHW65_0612/LH195,65.14285714285714,65.78571428571429,219.45833335714286,98.14285714285714,1.1428571428571428,3.4285714285714284,10.015248464214284,22.695714285714285,717.1598501714286
PHN11_PHW65_0612/PHT69,62.625,63.5,232.104166625,114.937916625,0.375,0.375,10.549060158375,24.05,689.931285375
PHN11_PHW65_0614/LH195,65.21428571428571,67.14285714285714,218.61309528571428,101.90476185714286,0.2857142857142857,1.3571428571428572,10.830897982857142,19.181428571428572,724.5262273785714
PHN11_PHW65_0614/PHT69,65.57142857142857,66.71428571428571,244.2738095,122.51190478571428,5.571428571428571,4.0,10.731602912857143,22.535714285714285,701.9756615
PHN11_PHW65_0626/LH195,71.0,73.0,239.0,113.0,9.0,8.0,14.56774831,17.5,736.2699538
PHN11_PHW65_0626/PHT69,61.714285714285715,62.714285714285715,228.28523814285714,120.4519047142857,2.5714285714285716,1.2857142857142858,11.626812376428571,24.124285714285715,702.9318562285714
PHN11_PHW65_0637/LH195,70.0,73.0,233.0,101.0,6.0,2.0,13.43667491,16.4,762.0136585
PHN11_PHW65_0637/PHT69,61.22222222222222,63.888888888888886,227.12074077777777,115.23148147777778,1.1111111111111112,2.5555555555555554,10.053043002555556,22.096666666666668,714.9455851
PHN11_PHW65_0639/LH195,62.0,62.0,231.0,103.0,3.0,5.0,11.07158914,19.7,731.1212129
PHN11_PHW65_0639/PHT69,62.666666666666664,64.0,243.33333333333334,124.98185184444444,2.6666666666666665,3.111111111111111,11.088147029333335,23.733333333333334,685.7836885222222
PHN11_PHW65_0663/LH195,69.0,71.0,214.0,93.0,3.0,3.0,13.59296641,15.5,745.2802504
PHN11_PHW65_0663/PHT69,62.5,64.16666666666667,219.05611116666668,105.36166666666666,0.8333333333333334,0.3333333333333333,11.4702516245,23.095,716.2756765
PHN46/LH244,69.81395348837209,71.16279069767442,243.71953488372094,115.7475969,0.18604651162790697,0.6976744186046512,9.862839004651162,18.095581395348837,722.9141999767442
PHN66/LH123HT,65.0,67.0,279.0,136.5,8.0,1.0,8.441862407,16.6,740.7751020999999
PHN66/LH38,69.0,69.0,236.5,124.0,5.0,4.5,8.0702143015,18.2,688.64410015
PHN66/LH82,61.0,62.2,194.4,87.0,1.2,2.4,9.240301162600002,12.919999999999998,737.299702
PHN66/PHG83,78.0,79.5,229.5,129.0,1.5,2.0,10.253220069000001,17.05,698.9415820500001
PHN66/PHN82,78.5,81.5,199.5,99.0,1.0,1.0,9.3504158035,18.15,680.92098875
PHN66/PHR55,61.0,62.0,264.0,141.0,2.0,6.0,9.389082321,14.7,688.6441001
PHN66/PHW30,61.0,62.0,263.0,140.0,1.0,2.0,11.50773827,16.0,678.3466183
PHN66/PHZ51,67.625,69.125,248.25,121.875,2.375,6.625,9.665038470125,14.7375,741.41869475
PHN66/Q381,58.0,59.0,257.0,153.0,1.0,6.0,8.110111537,15.8,701.5159525
PHN82/LH82,68.14285714285714,68.71428571428571,188.14285714285714,81.71428571428571,0.0,2.142857142857143,8.722942912142857,16.3,747.3029700857143
PHN82/PHZ51,70.0,71.5,215.66666666666666,97.66666666666667,0.0,2.3333333333333335,10.446086360666667,15.316666666666668,742.9204108333333
PHN82/S8324,73.0,76.0,206.0,89.0,1.0,2.0,12.48665063,16.4,737.557139
PHP02/LH244,67.25757575757575,69.33333333333333,235.3439899,113.40388888636363,1.5606060606060606,0.7424242424242424,11.409112064242423,18.813333333333333,717.2873697742424
PHP02/PHB47,67.9,68.65,231.3,107.85,1.95,1.8,10.59381756825,17.07,714.709601135
